Date,EUA_Last,EUA_Settle,Oil_Last,Oil_Settle,Coal_Last,Coal_Settle,Gas_Last,Gas_Settle,Elec_Last,Elec_Settle,GSCI_Last,VIX_Last,STOXX_Last,AAA_Last,BAA_Last,Diff_BAA_AAA,CER_Last,CER_Settle,ecb_spot_3m
20210611,52.59,52.59,72.69,72.69,110,110,27.845,27.845,68.65,68.65,532.0251,15.65,457.51,2.8,3.44,0.64,0.48,0.48,-0.645456
20210614,52.81,52.81,72.86,72.86,109,109,28.81,28.81,70.11,70.11,529.5258,16.39,458.32,2.83,3.47,0.64,0.48,0.48,-0.641359
20210615,51.31,51.31,73.99,73.99,108,108,28.133,28.133,69.18,69.18,529.6808,17.02,458.81,2.83,3.47,0.64,0.48,0.48,-0.643068
20210616,51.25,51.25,74.39,74.39,108,108,28.03,28.03,69.93,69.93,529.9811,18.15,459.86,2.8,3.48,0.68,0.48,0.48,-0.643164
20210617,50.82,50.82,73.08,73.08,107.8,107.8,28.312,28.312,69.39,69.39,515.5054,17.75,459.33,2.71,3.36,0.65,0.48,0.48,-0.6466
20210618,51.81,51.81,73.51,73.51,107.75,107.75,29.404,29.404,71.37,71.37,520.0316,20.7,452.05,2.64,3.3,0.66,0.48,0.48,-0.649134
20210621,52.33,52.33,74.9,74.9,107,107,29.616,29.616,71.92,71.92,525.5229,17.89,455.23,2.71,3.38,0.67,0.48,0.48,-0.644656
20210622,53.31,53.31,74.81,74.81,107.25,107.25,30.737,30.737,73.21,73.21,525.3463,16.66,456.42,2.72,3.38,0.66,0.48,0.48,-0.650441
20210623,54.57,54.57,75.19,75.19,108,108,31.547,31.547,73.58,73.58,528.3458,16.32,453.1,2.72,3.39,0.67,0.48,0.48,-0.647312
20210624,54.99,54.99,75.56,75.56,108.25,108.25,32.016,32.016,74.01,74.01,528.6345,15.97,457.04,2.71,3.37,0.66,0.48,0.48,-0.649003
20210625,54.95,54.95,76.18,76.18,108.5,108.5,32.383,32.383,74.29,74.29,529.9653,15.62,457.63,2.77,3.44,0.67,0.48,0.48,-0.658741
20210628,55.4,55.4,74.68,74.68,113.15,113.15,32.289,32.289,74.01,74.01,528.864,15.76,454.94,2.67,3.37,0.7,0.48,0.48,-0.649173
20210629,55.58,55.58,74.76,74.76,115.05,115.05,33.486,33.486,74.1,74.1,530.0295,16.02,456.37,2.67,3.36,0.69,0.48,0.48,-0.652592
20210630,56.31,56.31,75.13,75.13,120.75,120.75,34.622,34.622,85.22,85.22,535.9755,15.83,452.84,2.63,3.32,0.69,0.48,0.48,-0.650404
20210701,57.58,57.58,75.84,75.84,122.25,122.25,36.143,36.143,89.76,89.76,540.526,15.48,455.63,2.64,3.34,0.7,0.48,0.48,-0.651122
20210702,57.29,57.29,76.17,76.17,123.6,123.6,35.827,35.827,89.31,89.31,541.4566,15.07,456.81,2.62,3.31,0.69,0.48,0.48,-0.646829
20210705,57.81,57.81,77.16,77.16,127.25,127.25,37.945,37.945,91.13,91.13,541.4566,15.07,458.36,2.62,3.31,0.69,0.48,0.48,-0.652046
20210706,53.96,53.96,74.53,74.53,123.8,123.8,34.105,34.105,87.45,87.45,528.8321,16.44,455.98,2.6,3.27,0.67,0.48,0.48,-0.64267
20210707,52.56,52.56,73.43,73.43,124.65,124.65,32.338,32.338,87.14,87.14,523.8384,16.2,459.53,2.57,3.22,0.65,0.48,0.48,-0.649236
20210708,52.29,52.29,74.12,74.12,125.5,125.5,33.312,33.312,85.41,85.41,524.9629,19,451.61,2.54,3.21,0.67,0.48,0.48,-0.652297
20210709,54.2,54.2,75.55,75.55,126.8,126.8,36.632,36.632,88.71,88.71,531.7583,16.18,457.67,2.62,3.28,0.66,0.48,0.48,-0.650742
20210712,51.65,51.65,75.16,75.16,126.65,126.65,34.649,34.649,86.74,86.74,531.7516,16.17,460.83,2.64,3.29,0.65,0.48,0.48,-0.641688
20210713,52.79,52.79,76.49,76.49,131.1,131.1,35.463,35.463,86.02,86.02,536.7168,17.12,460.96,2.67,3.33,0.66,0.48,0.48,-0.651909
20210714,53.3,53.3,74.76,74.76,131.75,131.75,34.775,34.775,86,86,531.4316,16.33,460.56,2.62,3.28,0.66,0.48,0.48,-0.644794
20210715,52.91,52.91,73.47,73.47,132,132,33.797,33.797,85.33,85.33,527.3395,17.01,456.2,2.55,3.23,0.68,0.48,0.48,-0.651974
20210716,52.82,52.82,73.59,73.59,132.6,132.6,34.842,34.842,86.11,86.11,528.1744,18.45,454.74,2.56,3.24,0.68,0.48,0.48,-0.650944
20210719,52.34,52.34,68.62,68.62,133.1,133.1,35.649,35.649,86.79,86.79,506.5087,22.5,444.29,2.49,3.16,0.67,0.48,0.48,-0.647251
20210720,51.15,51.15,69.35,69.35,132.1,132.1,35.165,35.165,85.43,85.43,512.6292,19.73,446.61,2.52,3.21,0.69,0.48,0.48,-0.654243
20210721,52.08,52.08,72.23,72.23,132.6,132.6,35.949,35.949,85.16,85.16,525.4422,17.91,453.97,2.57,3.26,0.69,0.48,0.48,-0.659519
20210722,50.74,50.74,73.79,73.79,131.9,131.9,36.129,36.129,84.73,84.73,531.6857,17.69,456.53,2.54,3.22,0.68,0.48,0.48,-0.664099
20210723,50.84,50.84,74.1,74.1,132.3,132.3,35.523,35.523,84.35,84.35,532.4833,17.2,461.51,2.57,3.23,0.66,0.48,0.48,-0.672506
20210726,53.15,53.15,74.5,74.5,132.1,132.1,36.914,36.914,82.11,82.11,535.328,17.58,461.14,2.56,3.23,0.67,0.48,0.48,-0.665288
20210727,52.85,52.85,74.48,74.48,132.6,132.6,37.59,37.59,82.45,82.45,532.9226,19.36,458.65,2.53,3.2,0.67,0.48,0.48,-0.667164
20210728,53.78,53.78,74.74,74.74,132.9,132.9,39.698,39.698,82.65,82.65,535.578,18.31,461.7,2.52,3.22,0.7,0.48,0.48,-0.654719
20210729,54,54,76.05,76.05,132.9,132.9,41.154,41.154,81.55,81.55,543.3373,17.7,463.84,2.51,3.22,0.71,0.48,0.48,-0.658711
20210730,53.28,53.28,76.33,76.33,132.9,132.9,40.756,40.756,81.6,81.6,541.129,18.24,461.74,2.51,3.19,0.68,0.48,0.48,-0.662666
20210802,54.38,54.38,72.89,72.89,139.7,139.7,42.153,42.153,86.15,86.15,533.4548,19.46,464.45,2.48,3.15,0.67,0.48,0.48,-0.652548
20210803,54.14,54.14,72.41,72.41,140.05,140.05,41.243,41.243,85.24,85.24,530.1506,18.04,465.38,2.49,3.16,0.67,0.48,0.48,-0.646504
20210804,55.41,55.41,70.38,70.38,141.1,141.1,42.253,42.253,84.81,84.81,521.9046,17.97,468.22,2.49,3.15,0.66,0.48,0.48,-0.645958
20210805,55.93,55.93,71.29,71.29,142.15,142.15,42.899,42.899,83.83,83.83,526.0445,17.28,469.96,2.5,3.18,0.68,0.48,0.48,-0.65171
20210806,56.61,56.61,70.7,70.7,143.9,143.9,43.118,43.118,85.15,85.15,522.3383,16.15,469.97,2.58,3.25,0.67,0.48,0.48,-0.645111
20210809,56.57,56.57,69.04,69.04,145.75,145.75,42.786,42.786,83.45,83.45,512.5285,16.72,470.68,2.6,3.28,0.68,0.48,0.48,-0.641574
20210810,57.36,57.36,70.63,70.63,146,146,44.655,44.655,84.35,84.35,521.3305,16.79,472.32,2.62,3.31,0.69,0.48,0.48,-0.634505
20210811,57.73,57.73,71.44,71.44,147.6,147.6,45.986,45.986,84.69,84.69,525.0765,16.06,474.32,2.66,3.34,0.68,0.48,0.48,-0.65446
20210812,56.21,56.21,71.31,71.31,150,150,45.871,45.871,84.46,84.46,525.8677,15.59,474.84,2.66,3.35,0.69,0.48,0.48,-0.660319
20210813,55.33,55.33,70.59,70.59,149.7,149.7,44.628,44.628,84.55,84.55,524.7447,15.45,475.83,2.58,3.27,0.69,0.48,0.48,-0.661012
20210816,58.11,58.11,69.51,69.51,151.85,151.85,47.988,47.988,84.88,84.88,520.5232,16.12,473.45,2.54,3.23,0.69,0.48,0.48,-0.645231
20210817,57.18,57.18,69.03,69.03,149.9,149.9,46.949,46.949,84.43,84.43,515.4307,17.91,473.78,2.54,3.24,0.7,0.48,0.48,-0.660989
20210818,57.08,57.08,68.23,68.23,149.95,149.95,45.385,45.385,84.33,84.33,511.293,21.57,474.42,2.53,3.24,0.71,0.48,0.48,-0.668447
20210819,53.45,53.45,66.45,66.45,145.9,145.9,40.395,40.395,82.03,82.03,500.3995,21.67,467.24,2.52,3.22,0.7,0.48,0.48,-0.670051
20210820,54.33,54.33,65.18,65.18,144.5,144.5,41.944,41.944,81.93,81.93,494.4293,18.56,468.8,2.51,3.22,0.71,0.48,0.48,-0.673927
20210823,55.3,55.3,68.75,68.75,148.35,148.35,41.68,41.68,81.04,81.04,510.6497,17.15,471.88,2.49,3.22,0.73,0.48,0.48,-0.664739
20210824,56.6,56.6,71.05,71.05,148.5,148.5,44.87,44.87,81.26,81.26,520.1049,17.22,471.79,2.53,3.24,0.71,0.48,0.48,-0.66486
20210825,56.5,56.5,72.25,72.25,148.9,148.9,45.285,45.285,81.69,81.69,524.3253,16.79,471.84,2.58,3.28,0.7,0.48,0.48,-0.661966
20210826,56.82,56.82,71.07,71.07,149,149,45.788,45.788,81.34,81.34,521.5875,18.84,470.34,2.57,3.26,0.69,0.48,0.48,-0.671915
20210827,58.96,58.96,72.7,72.7,148.95,148.95,47.806,47.806,81.76,81.76,529.0991,16.39,472.34,2.54,3.23,0.69,0.48,0.48,-0.666341
20210830,60.72,60.72,73.41,73.41,149.05,149.05,49.679,49.679,82.71,82.71,529.6991,16.19,472.68,2.51,3.21,0.7,0.48,0.48,-0.66132
20210831,60.72,60.72,72.99,72.99,153.75,153.75,50.338,50.338,99.54,99.54,527.3677,16.48,470.88,2.54,3.24,0.7,0.48,0.48,-0.676055
20210901,60.07,60.07,71.59,71.59,156.25,156.25,50.232,50.232,103.3,103.3,526.0872,16.11,473.12,2.54,3.23,0.69,0.48,0.48,-0.669415
20210902,61.48,61.48,73.03,73.03,162.2,162.2,51.916,51.916,108.92,108.92,532.6442,16.41,474.6,2.51,3.21,0.7,0.48,0.48,-0.673941
20210903,61.28,61.28,72.61,72.61,165.15,165.15,51.505,51.505,110.33,110.33,531.873,16.41,471.93,2.54,3.24,0.7,0.48,0.48,-0.665858
20210906,62.27,62.27,72.22,72.22,168,168,52.874,52.874,115.09,115.09,531.873,16.41,475.19,2.54,3.24,0.7,0.48,0.48,-0.675575
20210907,61.95,61.95,71.69,71.69,168.2,168.2,53.908,53.908,116.8,116.8,525.0964,18.14,472.87,2.59,3.29,0.7,0.48,0.48,-0.677069
20210908,62.41,62.41,72.6,72.6,169,169,55.288,55.288,118.65,118.65,528.8367,17.96,467.87,2.55,3.26,0.71,0.48,0.48,-0.668545
20210909,62.69,62.69,71.45,71.45,169.7,169.7,56.581,56.581,121.02,121.02,525.0984,18.8,467.57,2.51,3.2,0.69,0.48,0.48,-0.672226
20210910,60.86,60.86,72.92,72.92,170.85,170.85,57.916,57.916,124.66,124.66,531.425,20.95,466.34,2.51,3.23,0.72,0.48,0.48,-0.673552
20210913,61.01,61.01,73.51,73.51,171.7,171.7,61.279,61.279,131.75,131.75,533.3844,19.37,467.69,2.48,3.2,0.72,0.48,0.48,-0.677248
20210914,59.8,59.8,73.6,73.6,171,171,65.764,65.764,136.86,136.86,533.9191,19.46,467.65,2.42,3.15,0.73,0.48,0.48,-0.68255
20210915,59.8,59.8,75.46,75.46,169.5,169.5,70.707,70.707,145.11,145.11,545.0128,18.18,463.91,2.44,3.16,0.72,0.48,0.48,-0.688259
20210916,59.26,59.26,75.67,75.67,166.9,166.9,63.251,63.251,132.47,132.47,542.5764,18.69,465.95,2.45,3.18,0.73,0.48,0.48,-0.671615
20210917,59.43,59.43,75.34,75.34,168.6,168.6,65.103,65.103,130.88,130.88,538.8525,20.81,461.84,2.48,3.2,0.72,0.48,0.48,-0.671583
20210920,60.63,60.63,73.92,73.92,171.05,171.05,75.317,75.317,131.74,131.74,529.5544,25.71,454.12,2.42,3.15,0.73,0.48,0.48,-0.67779
20210921,60.11,60.11,74.36,74.36,171.4,171.4,73.782,73.782,130.95,130.95,529.1028,24.36,458.68,2.45,3.16,0.71,0.48,0.48,-0.673449
20210922,60.54,60.54,76.19,76.19,172,172,71.692,71.692,129.48,129.48,539.3099,20.87,463.2,2.45,3.15,0.7,0.48,0.48,-0.674068
20210923,60.48,60.48,77.25,77.25,172.85,172.85,69.684,69.684,130.25,130.25,546.0133,18.63,467.5,2.52,3.22,0.7,0.48,0.48,-0.694601
20210924,62.88,62.88,78.09,78.09,172.5,172.5,70.24,70.24,129.68,129.68,549.7233,17.75,463.29,2.59,3.27,0.68,0.48,0.48,-0.684865
20210927,64.31,64.31,79.53,79.53,201.75,201.75,76.507,76.507,128.57,128.57,558.6856,18.76,462.42,2.59,3.26,0.67,0.48,0.48,-0.697812
20210928,61.92,61.92,79.09,79.09,202.3,202.3,78.565,78.565,128.57,128.57,557.6063,23.25,452.35,2.68,3.34,0.66,0.48,0.48,-0.705505
20210929,62.88,62.88,78.64,78.64,208.5,208.5,86.609,86.609,129,129,554.5149,22.56,455.03,2.69,3.36,0.67,0.48,0.48,-0.698132
20210930,61.74,61.74,78.52,78.52,218.65,218.65,97.774,97.774,160.68,160.68,557.7057,23.14,454.81,2.7,3.37,0.67,0.48,0.48,-0.712237
20211001,62.04,62.04,79.28,79.28,233.05,233.05,93.625,93.625,176.69,176.69,561.9096,21.15,452.9,2.65,3.33,0.68,0.48,0.48,-0.709863
20211004,63.4,63.4,81.26,81.26,247.75,247.75,96.652,96.652,184.47,184.47,571.1619,22.96,450.77,2.65,3.34,0.69,0.48,0.48,-0.710799
20211005,64.72,64.72,82.56,82.56,274.5,274.5,116.02,116.02,207.29,207.29,579.2819,21.3,456.03,2.71,3.38,0.67,0.48,0.48,-0.701721
20211006,59.12,59.12,81.08,81.08,237.1,237.1,108.191,108.191,204.02,204.02,569.1565,21,451.33,2.69,3.37,0.68,0.48,0.48,-0.700191
20211007,60.37,60.37,81.95,81.95,232.65,232.65,96.584,96.584,177.02,177.02,573.8552,19.54,458.57,2.75,3.43,0.68,0.48,0.48,-0.704686
20211008,58.33,58.33,82.39,82.39,230,230,87.606,87.606,162.92,162.92,576.8771,18.77,457.29,2.77,3.45,0.68,0.48,0.48,-0.706504
20211011,59.15,59.15,83.65,83.65,241.5,241.5,85.216,85.216,148.88,148.88,581.2325,20,457.53,2.77,3.45,0.68,0.48,0.48,-0.705193
20211012,58.93,58.93,83.42,83.42,243.15,243.15,85.698,85.698,147.4,147.4,579.4936,19.85,457.21,2.75,3.41,0.66,0.48,0.48,-0.712118
20211013,59.07,59.07,83.18,83.18,244.95,244.95,93.616,93.616,154.03,154.03,579.1984,18.64,460.39,2.66,3.35,0.69,0.48,0.48,-0.716438
20211014,61.44,61.44,84,84,243.65,243.65,102.172,102.172,150.33,150.33,585.9167,16.86,465.92,2.62,3.33,0.71,0.48,0.48,-0.715576
20211015,59.44,59.44,84.86,84.86,240.05,240.05,93.648,93.648,153.87,153.87,591.7259,16.3,469.39,2.66,3.35,0.69,0.48,0.48,-0.719523
20211018,58.56,58.56,84.33,84.33,238.65,238.65,93.933,93.933,140.4,140.4,588.4052,16.31,467.04,2.63,3.31,0.68,0.48,0.48,-0.705018
20211019,54.55,54.55,85.08,85.08,234.5,234.5,89.932,89.932,139.34,139.34,589.8844,15.7,468.58,2.7,3.37,0.67,0.48,0.48,-0.720563
20211020,57.78,57.78,85.82,85.82,232.6,232.6,93.451,93.451,144.85,144.85,595.7764,15.49,470.07,2.73,3.4,0.67,0.48,0.48,-0.706939
20211021,57.98,57.98,84.61,84.61,228.5,228.5,88.463,88.463,148,148,585.8267,15.01,469.71,2.76,3.42,0.66,0.48,0.48,-0.722571
20211022,58.27,58.27,85.53,85.53,231.25,231.25,87.338,87.338,155.39,155.39,590.0573,15.43,471.88,2.72,3.38,0.66,0.48,0.48,-0.722332
20211025,58.99,58.99,85.99,85.99,237.15,237.15,88.643,88.643,145.61,145.61,596.5162,15.24,472.21,2.72,3.37,0.65,0.48,0.48,-0.726086
20211026,59.81,59.81,86.4,86.4,234,234,88.493,88.493,145.24,145.24,598.0691,15.98,475.74,2.7,3.34,0.64,0.48,0.48,-0.733744
20211027,59.9,59.9,84.58,84.58,232.85,232.85,86.819,86.819,144.22,144.22,590.0025,16.98,474.04,2.59,3.23,0.64,0.48,0.48,-0.739602
20211028,58.57,58.57,84.32,84.32,233,233,77.032,77.032,143.16,143.16,589.197,16.53,475.16,2.61,3.26,0.65,0.48,0.48,-0.743493
20211029,58.71,58.71,84.38,84.38,232.65,232.65,64.864,64.864,142.78,142.78,588.2094,16.26,475.51,2.59,3.24,0.65,0.48,0.48,-0.735969
20211101,56.94,56.94,84.71,84.71,136,136,65.619,65.619,152.51,152.51,592.3791,16.41,478.87,2.61,3.27,0.66,0.48,0.48,-0.739958
20211102,59.46,59.46,84.72,84.72,139.75,139.75,67.606,67.606,155.31,155.31,592.9539,16.03,479.53,2.63,3.27,0.64,0.48,0.48,-0.756573
20211103,59.82,59.82,81.99,81.99,149.5,149.5,76.542,76.542,161.3,161.3,580.7203,15.1,481.22,2.64,3.3,0.66,0.48,0.48,-0.759843
20211104,59.86,59.86,80.54,80.54,148,148,73.376,73.376,161.54,161.54,573.6166,15.44,483.21,2.58,3.26,0.68,0.48,0.48,-0.788527
20211105,59.39,59.39,82.74,82.74,148.25,148.25,74.027,74.027,161.48,161.48,580.2639,16.48,483.44,2.5,3.18,0.68,0.48,0.48,-0.78092
20211108,60.63,60.63,83.43,83.43,157.5,157.5,79.074,79.074,155.58,155.58,582.5578,17.22,483.61,2.5,3.18,0.68,0.48,0.48,-0.765865
20211109,60.41,60.41,84.78,84.78,152,152,72.587,72.587,154.79,154.79,586.55,17.78,482.71,2.46,3.13,0.67,0.48,0.48,-0.793502
20211110,63.16,63.16,82.64,82.64,142.1,142.1,70.123,70.123,150.69,150.69,579.2058,18.73,483.76,2.57,3.22,0.65,0.48,0.48,-0.821502
20211111,63.7,63.7,82.87,82.87,142,142,74.79,74.79,153.98,153.98,582.5661,17.66,485.29,2.57,3.22,0.65,0.48,0.48,-0.824081
20211112,63.27,63.27,82.17,82.17,139,139,75.675,75.675,157.72,157.72,579.6247,16.29,486.75,2.61,3.27,0.66,0.48,0.48,-0.854294
20211115,65.93,65.93,82.05,82.05,138.65,138.65,79.947,79.947,165.52,165.52,579.9447,16.49,488.43,2.66,3.33,0.67,0.48,0.48,-0.837485
20211116,67.55,67.55,82.43,82.43,141.5,141.5,94.189,94.189,174.32,174.32,580.3606,16.37,489.27,2.71,3.35,0.64,0.48,0.48,-0.874081
20211117,67.16,67.16,80.28,80.28,142.95,142.95,95.004,95.004,185.18,185.18,572.2771,17.11,489.95,2.66,3.34,0.68,0.48,0.48,-0.866608
20211118,69.1,69.1,81.24,81.24,144.75,144.75,95.167,95.167,179.9,179.9,575.031,17.59,487.7,2.69,3.32,0.63,0.48,0.48,-0.891094
20211119,69.36,69.36,78.89,78.89,145.25,145.25,87.125,87.125,177.65,177.65,567.1327,17.91,486.08,2.63,3.27,0.64,0.48,0.48,-0.88389
20211122,69.91,69.91,79.7,79.7,146.5,146.5,84.017,84.017,178.79,178.79,571.349,19.17,485.46,2.7,3.34,0.64,0.48,0.48,-0.882917
20211123,69.17,69.17,82.31,82.31,150,150,90.927,90.927,176.77,176.77,580.4677,19.38,479.25,2.76,3.4,0.64,0.48,0.48,-0.904346
20211124,72.91,72.91,82.25,82.25,149.6,149.6,93.984,93.984,182.96,182.96,581.0096,18.58,479.69,2.72,3.36,0.64,0.48,0.48,-0.908748
20211125,74.46,74.46,82.22,82.22,148,148,93.194,93.194,183.38,183.38,581.0096,18.58,481.72,2.72,3.36,0.64,0.48,0.48,-0.901391
20211126,72.78,72.78,72.72,72.72,148,148,87.772,87.772,181.77,181.77,539.9278,28.62,464.05,2.61,3.3,0.69,0.48,0.48,-0.907309
20211129,74.21,74.21,73.44,73.44,127,127,93.146,93.146,179.16,179.16,542.477,22.96,467.24,2.67,3.33,0.66,0.48,0.48,-0.885258
20211130,75.37,75.37,70.57,70.57,111.1,111.1,92.513,92.513,225.93,225.93,522.4443,27.19,462.96,2.57,3.24,0.67,0.48,0.48,-0.895017
20211201,76.81,76.81,68.87,68.87,123.1,123.1,95.675,95.675,223.13,223.13,521.2881,31.12,470.86,2.59,3.24,0.65,0.48,0.48,-0.905707
20211202,79.86,79.86,69.67,69.67,124.25,124.25,94.83,94.83,219.2,219.2,524.1904,27.95,465.44,2.59,3.24,0.65,0.48,0.48,-0.910706
20211203,78.25,78.25,69.88,69.88,121.5,121.5,89.478,89.478,220.83,220.83,525.1532,30.67,462.77,2.49,3.16,0.67,0.48,0.48,-0.874266
20211206,81.25,81.25,73.08,73.08,122.2,122.2,89.928,89.928,213.64,213.64,534.3095,27.18,468.71,2.54,3.22,0.68,0.48,0.48,-0.84133
20211207,84.91,84.91,75.44,75.44,129.1,129.1,95.883,95.883,217.64,217.64,544.6093,21.89,480.18,2.56,3.23,0.67,0.48,0.48,-0.83368
20211208,88.88,88.88,75.82,75.82,134.55,134.55,101.502,101.502,237.61,237.61,547.2698,19.9,477.36,2.63,3.31,0.68,0.48,0.48,-0.82976
20211209,80.2,80.2,74.42,74.42,134.9,134.9,100.445,100.445,228.54,228.54,541.6147,21.58,476.99,2.65,3.3,0.65,0.48,0.48,-0.80942
20211210,83.73,83.73,75.15,75.15,134.9,134.9,105.776,105.776,226.07,226.07,544.3262,18.69,475.56,2.67,3.31,0.64,0.48,0.48,-0.782936
20211213,82.12,82.12,74.39,74.39,136.5,136.5,116.084,116.084,248.42,248.42,541.8162,20.31,473.53,2.6,3.24,0.64,0.48,0.48,-0.775106
20211214,79.48,79.48,73.7,73.7,140.55,140.55,128.301,128.301,246.98,246.98,538.8556,21.89,469.56,2.6,3.26,0.66,0.48,0.48,-0.756664
20211215,80.5,80.5,73.88,73.88,141.7,141.7,132.284,132.284,250.25,250.25,536.2931,19.29,470.76,2.67,3.3,0.63,0.48,0.48,-0.75299
20211216,84.77,84.77,75.02,75.02,147.9,147.9,142.765,142.765,269.64,269.64,546.0738,20.57,476.56,2.67,3.31,0.64,0.48,0.48,-0.770342
20211217,73.28,73.28,73.52,73.52,146,146,136.913,136.913,254.26,254.26,540.2867,21.57,473.9,2.63,3.28,0.65,0.48,0.48,-0.775442
20211220,79.38,79.38,71.52,71.52,146,146,146.926,146.926,241.4,241.4,530.683,22.87,467.35,2.66,3.32,0.66,0.48,0.48,-0.779177
20211221,80.49,80.49,73.98,73.98,147,147,180.267,180.267,253.66,253.66,544.6407,21.01,473.99,2.7,3.36,0.66,0.48,0.48,-0.773517
20211222,76.37,76.37,75.29,75.29,146.95,146.95,172.875,172.875,252.2,252.2,553.8638,18.63,478.36,2.69,3.32,0.63,0.48,0.48,-0.780513
20211223,74.04,74.04,76.85,76.85,142.75,142.75,132.579,132.579,246.18,246.18,558.3459,17.96,483.01,2.74,3.36,0.62,0.48,0.48,-0.755519
20211224,75.91,75.91,76.14,76.14,142,142,110.469,110.469,246.18,246.18,558.3459,17.96,482.51,2.74,3.36,0.62,0.48,0.48,-0.761332
20211227,76.55,76.55,78.6,78.6,140.7,140.7,106.893,106.893,226.97,226.97,566.5306,17.68,485.49,2.73,3.34,0.61,0.48,0.48,-0.735953
20211228,78.86,78.86,78.94,78.94,135.6,135.6,106.59,106.59,225.56,225.56,566.1752,17.54,488.5,2.71,3.35,0.64,0.48,0.48,-0.730971
20211229,79.97,79.97,79.23,79.23,138.35,138.35,96.476,96.476,224.97,224.97,568.7981,16.95,487.98,2.7,3.4,0.7,0.48,0.48,-0.738976
20211230,79.77,79.77,79.32,79.32,138,138,87.027,87.027,223.97,223.97,567.9702,17.33,488.71,2.71,3.37,0.66,0.48,0.48,-0.725948
20211231,80.22,80.22,77.78,77.78,137.55,137.55,70.343,70.343,223.74,223.74,561.1805,17.22,487.8,2.66,3.34,0.68,0.48,0.48,-0.730545
20220103,83.63,83.63,78.98,78.98,120,120,80.434,80.434,192.73,192.73,564.4832,16.6,489.99,2.79,3.45,0.66,0.48,0.48,-0.687241
20220104,84.55,84.55,80,80,130.1,130.1,88.741,88.741,197.06,197.06,570.9828,16.91,494.02,2.82,3.5,0.68,0.48,0.48,-0.655626
20220105,87.24,87.24,80.8,80.8,137.3,137.3,91.522,91.522,192.42,192.42,575.1459,19.73,494.35,2.84,3.51,0.67,0.48,0.48,-0.663371
20220106,86.4,86.4,81.99,81.99,143.5,143.5,96.502,96.502,197.75,197.75,578.041,19.61,488.16,2.81,3.51,0.7,0.48,0.48,-0.667541
20220107,85.09,85.09,81.75,81.75,140.2,140.2,88.174,88.174,194.09,194.09,578.1148,18.76,486.25,2.88,3.54,0.66,0.48,0.48,-0.662193
20220110,79.8,79.8,80.87,80.87,138.55,138.55,84.607,84.607,185.35,185.35,574.423,19.4,479.04,2.92,3.54,0.62,0.48,0.48,-0.662498
20220111,81.03,81.03,83.72,83.72,136,136,78.736,78.736,179.14,179.14,587.9943,18.41,483.08,2.86,3.51,0.65,0.48,0.48,-0.652662
20220112,79.75,79.75,84.67,84.67,139,139,75.153,75.153,173.32,173.32,595.5499,17.62,486.2,2.86,3.51,0.65,0.48,0.48,-0.654104
20220113,80.3,80.3,84.47,84.47,148.9,148.9,85.46,85.46,168.25,168.25,590.0746,20.31,486.05,2.83,3.5,0.67,0.48,0.48,-0.675874
20220114,81.82,81.82,86.06,86.06,154,154,86.97,86.97,174.76,174.76,596.7587,19.19,481.16,2.92,3.57,0.65,0.48,0.48,-0.671036
20220117,80.32,80.32,86.48,86.48,156,156,77.012,77.012,171.95,171.95,596.7587,19.19,484.51,2.92,3.57,0.65,0.48,0.48,-0.688886
20220118,82.38,82.38,87.51,87.51,162.3,162.3,78.334,78.334,173.26,173.26,603.7172,22.79,479.79,3,3.65,0.65,0.48,0.48,-0.709475
20220119,81.82,81.82,88.44,88.44,161.75,161.75,75.602,75.602,174.24,174.24,610.9827,23.85,480.9,2.95,3.6,0.65,0.48,0.48,-0.709048
20220120,85.32,85.32,88.38,88.38,159.5,159.5,75.203,75.203,167.88,167.88,611.4234,25.59,483.35,3,3.62,0.62,0.48,0.48,-0.72484
20220121,84.17,84.17,87.89,87.89,162.05,162.05,78.98,78.98,170.18,170.18,608.8819,28.85,474.44,2.95,3.59,0.64,0.48,0.48,-0.665636
20220124,83.72,83.72,86.27,86.27,163.25,163.25,93,93,170,170,601.5777,29.9,456.36,3.02,3.64,0.62,0.48,0.48,-0.698055
20220125,87.15,87.15,88.2,88.2,164.6,164.6,93.582,93.582,168.48,168.48,611.0378,31.16,459.59,3.04,3.69,0.65,0.48,0.48,-0.704424
20220126,88.36,88.36,89.96,89.96,165.95,165.95,91.837,91.837,168.71,168.71,619.5484,31.96,467.31,3.07,3.69,0.62,0.48,0.48,-0.743476
20220127,89.46,89.46,89.34,89.34,165.95,165.95,92.301,92.301,170.71,170.71,616.7431,30.49,470.33,3.01,3.67,0.66,0.48,0.48,-0.732515
20220128,88.9,88.9,90.03,90.03,166.5,166.5,92.062,92.062,170.25,170.25,620.3488,27.66,465.55,3.05,3.69,0.64,0.48,0.48,-0.722575
20220131,88.89,88.89,91.21,91.21,178.25,178.25,84.672,84.672,169.86,169.86,623.7843,24.83,468.88,3.06,3.72,0.66,0.48,0.48,-0.696969
20220201,89.18,89.18,89.16,89.16,174.5,174.5,76.167,76.167,167.6,167.6,626.6942,21.96,474.86,3.08,3.73,0.65,0.48,0.48,-0.702107
20220202,93.76,93.76,89.47,89.47,177.3,177.3,77.351,77.351,174.86,174.86,630.8869,22.09,477.01,3.05,3.69,0.64,0.48,0.48,-0.698824
