Date,Oil,Coal,Gas,Elec,GSCI,VIX,STOXX,AAA,BAA,Diff_BAA_AAA,ECB_Spot_3M,eua07,eua07_vol,eua08,eua08_vol,eua09,eua09_vol,eua10,eua10_vol,eua11,eua11_vol,eua12,eua12_vol,eua13,eua13_vol,eua14,eua14_vol,eua15,eua15_vol,eua16,eua16_vol,eua17,eua17_vol,eua18,eua18_vol,eua19,eua19_vol,eua20,eua20_vol,eua21,eua21_vol,eua22,eua22_vol
20200316,30.05,46.5,8.741,25.09,278.997,82.69,284.63,2.88,4.11,1.23,-0.38116,,,,,,,,,,,,,,,,,,,,,,,,,,,19.47,61821,19.72,7299,19.98,430
20200317,28.73,47.1,8.47,24.64,273.8651,75.91,291.07,3.4,4.51,1.11,-0.378173,,,,,,,,,,,,,,,,,,,,,,,,,,,18.31,84216,18.69,10021,19.05,6940
20200318,24.88,47.8,8.265,23.84,251.0174,76.45,279.66,3.92,4.99,1.07,-0.298981,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,89862,15.71,14343,16.12,6831
20200319,28.47,46.9,8.544,23.67,269.5327,72,287.8,3.86,5.13,1.27,-0.318939,,,,,,,,,,,,,,,,,,,,,,,,,,,16.39,54831,16.76,10783,17.19,2979
20200320,26.98,47.5,8.293,23.32,261.5861,66.04,293.04,4.12,5.15,1.03,-0.364172,,,,,,,,,,,,,,,,,,,,,,,,,,,16.11,39023,16.44,5738,16.84,2686
20200323,27.03,47.4,7.849,22.53,263.6275,61.59,280.43,3.57,5.07,1.5,-0.371536,,,,,,,,,,,,,,,,,,,,,,,,,,,15.54,49495,15.88,8818,16.28,1168
20200324,27.15,47.65,7.908,22.67,270.5803,61.67,304,3.44,5.03,1.59,-0.324623,,,,,,,,,,,,,,,,,,,,,,,,,,,16.78,39061,17.11,3417,17.5,8749
20200325,27.39,48.25,7.744,22.63,273.3808,63.95,313.38,3.34,5.01,1.67,-0.333226,,,,,,,,,,,,,,,,,,,,,,,,,,,17.51,39315,17.86,3140,18.21,1077
20200326,26.34,47.95,7.575,22.45,266.1685,61,321.38,3.07,4.87,1.8,-0.424377,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35,30517,17.7,2523,18.06,318
20200327,24.93,48.1,7.218,22.48,261.5391,65.54,310.9,2.95,4.7,1.75,-0.42633,,,,,,,,,,,,,,,,,,,,,,,,,,,16.39,29329,16.74,5210,17.11,527
20200330,22.76,50.75,6.897,22.7,254.6412,57.08,314.88,2.71,4.59,1.88,-0.40427,,,,,,,,,,,,,,,,,,,,,,,,,,,17.06,27121,17.41,4781,17.78,144
20200331,22.74,49.3,6.902,17.14,255.5416,53.54,320.06,2.73,4.63,1.9,-0.382567,,,,,,,,,,,,,,,,,,,,,,,,,,,17.68,28851,18.03,3498,18.42,140
20200401,24.74,48.1,6.824,15.89,247.1217,57.06,310.77,2.76,4.59,1.83,-0.370966,,,,,,,,,,,,,,,,,,,,,,,,,,,17.08,23011,17.43,1873,17.84,169
20200402,29.94,47.45,6.935,16.49,263.9483,50.91,312.08,2.64,4.55,1.91,-0.364298,,,,,,,,,,,,,,,,,,,,,,,,,,,18.06,41324,18.42,3232,18.82,189
20200403,34.11,46.1,6.922,16.27,275.4447,46.8,309.06,2.63,4.54,1.91,-0.357544,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96,20987,18.33,2400,18.73,70
20200406,33.05,46.3,7.287,18.25,271.7038,45.24,320.58,2.63,4.58,1.95,-0.292634,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,34096,20.77,8301,21.17,422
20200407,31.87,47.05,7.283,19.87,270.5633,46.7,326.61,2.55,4.54,1.99,-0.29776,,,,,,,,,,,,,,,,,,,,,,,,,,,20.51,38879,20.89,5573,21.3,631
20200408,32.84,46.6,7.259,19.15,277.0848,43.35,326.67,2.56,4.52,1.96,-0.229893,,,,,,,,,,,,,,,,,,,,,,,,,,,21.14,30912,21.53,4018,21.93,261
20200409,31.48,46.8,7.279,19.89,276.4104,41.67,331.8,2.46,4.34,1.88,-0.240602,,,,,,,,,,,,,,,,,,,,,,,,,,,21.08,20870,21.46,2237,21.86,156
20200410,31.48,46.8,7.279,,276.4104,41.67,331.8,2.46,4.34,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.08,20870,21.46,2237,21.86,156
20200413,31.74,46.7,7.279,,280.1222,41.17,331.8,2.35,4.17,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.08,20870,21.46,2237,21.86,156
20200414,29.6,45.75,6.874,18.64,278.5442,37.76,333.89,2.23,4.12,1.89,-0.266006,,,,,,,,,,,,,,,,,,,,,,,,,,,19.81,21815,20.18,3813,20.57,351
20200415,27.69,45.3,6.649,18.14,270.9509,40.84,323.06,2.37,3.96,1.59,-0.143131,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25,33235,19.64,2714,20.02,2798
20200416,27.82,45.5,6.907,18.39,270.6584,40.11,324.92,2.31,3.89,1.58,-0.173419,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94,40292,21.31,3667,21.69,1194
20200417,28.08,45.4,6.994,18.55,270.574,38.15,333.47,2.41,3.92,1.51,-0.209943,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,33798,22.08,3508,22.48,188
20200420,25.57,45.55,6.618,16.89,258.6932,43.83,335.7,2.36,3.91,1.55,-0.269377,,,,,,,,,,,,,,,,,,,,,,,,,,,21.38,22745,21.76,2858,22.15,354
20200421,19.33,45.45,6.315,16.63,228.2439,45.41,324.31,2.33,3.87,1.54,-0.265646,,,,,,,,,,,,,,,,,,,,,,,,,,,19.85,34588,20.23,5794,20.64,739
20200422,20.37,45.15,6.226,17.21,236.8019,41.98,330.14,2.36,3.93,1.57,-0.243584,,,,,,,,,,,,,,,,,,,,,,,,,,,20.66,43547,21.04,6381,21.45,4091
20200423,21.33,44.9,6.057,18.03,243.3508,41.38,333.24,2.25,3.87,1.62,-0.273376,,,,,,,,,,,,,,,,,,,,,,,,,,,21.03,23899,21.41,1430,21.82,536
20200424,21.44,45.05,5.77,17.81,241.446,35.93,329.59,2.3,3.85,1.55,-0.277005,,,,,,,,,,,,,,,,,,,,,,,,,,,20.74,23220,21.12,3178,21.53,100
20200427,19.99,39.1,5.941,17.32,230.4549,33.29,335.44,2.39,3.91,1.52,-0.269751,,,,,,,,,,,,,,,,,,,,,,,,,,,20.28,20736,20.66,1765,21.09,155
20200428,20.46,38.45,6.147,17.16,239.9707,33.57,341.09,2.35,3.87,1.52,-0.329551,,,,,,,,,,,,,,,,,,,,,,,,,,,20.21,25401,20.59,3755,21.04,880
20200429,22.54,39,6.014,17.21,246.0293,31.23,347.06,2.38,3.87,1.49,-0.350753,,,,,,,,,,,,,,,,,,,,,,,,,,,20.19,23539,20.57,2107,21,1168
20200430,25.27,39.85,6.221,20.19,257.0446,34.15,340.03,2.38,3.87,1.49,-0.343275,,,,,,,,,,,,,,,,,,,,,,,,,,,19.57,28066,19.94,2914,20.39,470
20200501,26.44,39.5,5.843,,256.4889,37.19,337.39,2.42,3.89,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97,10422,19.34,966,19.8,693
20200504,27.2,39,5.74,19.29,259.09,35.97,328.44,2.39,3.92,1.53,-0.338846,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35,15949,19.72,1526,20.18,134
20200505,30.97,39.6,5.674,19.44,274.1748,33.61,335.5,2.41,3.94,1.53,-0.345344,,,,,,,,,,,,,,,,,,,,,,,,,,,19.09,20472,19.46,2353,19.92,310
20200506,29.72,40,5.763,19.36,268.7582,34.12,334.34,2.61,4.03,1.42,-0.331852,,,,,,,,,,,,,,,,,,,,,,,,,,,19,25592,19.38,3179,19.83,1446
20200507,29.46,40.2,5.847,19.39,271.3416,31.44,337.98,2.52,3.97,1.45,-0.336821,,,,,,,,,,,,,,,,,,,,,,,,,,,19.54,18947,19.91,2056,20.35,720
20200508,30.97,40,5.831,19.23,278.1284,27.98,341.05,2.54,4.06,1.52,-0.347223,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35,13022,19.73,1543,20.17,82
20200511,29.63,39.9,5.707,20.16,274.1045,27.57,339.7,2.69,4.14,1.45,-0.40652,,,,,,,,,,,,,,,,,,,,,,,,,,,19.07,19838,19.44,2156,19.86,1070
20200512,29.98,39.7,5.313,19.97,276.843,33.04,340.57,2.66,4.09,1.43,-0.426612,,,,,,,,,,,,,,,,,,,,,,,,,,,18.52,27077,18.89,5493,19.31,619
20200513,29.19,39.35,5.119,19.36,272.8958,35.28,333.97,2.54,4.07,1.53,-0.411571,,,,,,,,,,,,,,,,,,,,,,,,,,,18.67,23019,19.04,3795,19.46,333
20200514,31.13,39.1,5.265,19.7,279.9422,32.61,326.71,2.51,4.04,1.53,-0.357564,,,,,,,,,,,,,,,,,,,,,,,,,,,18.84,19525,19.2,1831,19.62,127
20200515,32.5,38.75,5.218,19.87,285.1523,31.89,328.24,2.51,4.05,1.54,-0.328628,,,,,,,,,,,,,,,,,,,,,,,,,,,19.17,19817,19.54,3188,19.96,1124
20200518,34.81,38.85,4.922,19.68,296.3646,29.3,341.59,2.56,4.11,1.55,-0.39277,,,,,,,,,,,,,,,,,,,,,,,,,,,20.34,25444,20.71,1908,21.14,1745
20200519,34.65,38.85,4.612,19.73,296.4869,30.53,339.49,2.5,4,1.5,-0.409447,,,,,,,,,,,,,,,,,,,,,,,,,,,19.97,20304,20.33,2453,20.76,4535
20200520,35.75,38.8,4.462,18.99,301.5236,27.99,342.82,2.48,3.92,1.44,-0.408951,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26,30896,21.63,1315,22.06,688
20200521,36.06,38.75,3.824,19.02,301.5198,29.53,340.26,2.45,3.86,1.41,-0.410538,,,,,,,,,,,,,,,,,,,,,,,,,,,21.18,13425,21.55,968,21.97,118
20200522,35.13,38.65,3.889,19.12,297.9223,28.16,340.17,2.41,3.84,1.43,-0.413011,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,22006,21.77,1211,22.19,1192
20200525,35.53,38.75,4.794,18.11,297.9223,28.16,345.18,2.41,3.84,1.43,-0.444854,,,,,,,,,,,,,,,,,,,,,,,,,,,21.59,8170,21.96,810,22.38,72
20200526,36.17,38.6,4.123,17.9,303.4941,28.01,348.92,2.41,3.81,1.4,-0.433154,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,29092,21.97,3190,22.4,1843
20200527,34.74,38.7,3.695,17.79,297.2962,27.62,349.75,2.41,3.79,1.38,-0.425825,,,,,,,,,,,,,,,,,,,,,,,,,,,21.33,23147,21.7,2756,22.13,2074
20200528,35.29,38.8,3.509,17.73,299.5133,28.59,355.47,2.41,3.8,1.39,-0.414104,,,,,,,,,,,,,,,,,,,,,,,,,,,21.26,21963,21.62,4388,22.04,863
20200529,35.33,38.5,4.385,17.71,307.0756,27.51,350.36,2.41,3.76,1.35,-0.415111,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,16518,21.76,927,22.18,492
20200601,38.32,44.85,4.053,20.7,307.3452,28.23,354.2,2.41,3.78,1.37,-0.439898,,,,,,,,,,,,,,,,,,,,,,,,,,,20.97,10854,21.33,349,21.75,98
20200602,39.57,46.75,4.852,22.19,312.6686,26.84,359.77,2.41,3.79,1.38,-0.477889,,,,,,,,,,,,,,,,,,,,,,,,,,,22.07,26655,22.42,2502,22.84,1181
20200603,39.79,46.6,5.331,24.31,313.9073,25.66,368.92,2.41,3.81,1.4,-0.46891,,,,,,,,,,,,,,,,,,,,,,,,,,,22.08,24343,22.43,1146,22.85,578
20200604,39.99,45.7,5.392,25.07,316.0031,25.81,366.25,2.41,3.83,1.42,-0.478561,,,,,,,,,,,,,,,,,,,,,,,,,,,22.21,19679,22.56,2789,22.98,159
20200605,42.3,46.2,5.708,26.76,325.544,24.52,375.32,2.41,3.82,1.41,-0.462826,,,,,,,,,,,,,,,,,,,,,,,,,,,23.24,26774,23.59,2148,24.02,497
20200608,40.8,45.95,5.249,27.82,321.6347,25.81,374.12,2.41,3.76,1.35,-0.465431,,,,,,,,,,,,,,,,,,,,,,,,,,,22.71,27885,23.05,3018,23.48,168
20200609,41.18,45.6,4.806,26.36,324.4112,27.57,369.54,2.47,3.64,1.17,-0.456109,,,,,,,,,,,,,,,,,,,,,,,,,,,22.48,18711,22.82,4187,23.24,485
20200610,41.73,44.95,4.802,26.68,327.4321,27.57,368.15,2.47,3.61,1.14,-0.426906,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91,24665,23.25,5827,23.68,162
20200611,38.55,44.35,4.988,26.37,314.7936,40.79,353.07,2.4,3.57,1.17,-0.440687,,,,,,,,,,,,,,,,,,,,,,,,,,,22.27,20078,22.61,2415,23.04,111
20200612,38.73,44.5,5.273,26.27,314.278,36.09,354.06,2.42,3.62,1.2,-0.443522,,,,,,,,,,,,,,,,,,,,,,,,,,,22,23833,22.35,1849,22.78,219
20200615,39.72,45,5.516,25.86,317.1989,34.4,353.09,2.51,3.64,1.13,-0.452546,,,,,,,,,,,,,,,,,,,,,,,,,,,22.16,17565,22.51,2003,22.93,353
20200616,40.96,44.8,5.261,26.69,322.3115,33.67,363.33,2.37,3.64,1.27,-0.458467,,,,,,,,,,,,,,,,,,,,,,,,,,,22.78,31651,23.13,6787,23.55,190
20200617,40.71,44.6,5.209,26.33,321.6329,33.47,366.02,2.43,3.61,1.18,-0.455963,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75,27594,23.1,4869,23.52,377
20200618,41.51,44.7,5.451,26.85,324.3986,32.94,363.41,2.37,3.57,1.2,-0.457333,,,,,,,,,,,,,,,,,,,,,,,,,,,24.47,42004,24.8,5669,25.23,531
20200619,42.19,45,5.615,26.98,327.6412,35.12,365.46,2.43,3.57,1.14,-0.466877,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16,24732,24.49,4028,24.92,89
20200622,43.08,45.6,5.495,26.91,330.6343,31.77,362.7,2.4,3.57,1.17,-0.495112,,,,,,,,,,,,,,,,,,,,,,,,,,,24.53,23339,24.86,4427,25.28,951
20200623,42.63,44.85,5.829,27.21,329.7729,31.37,367.4,2.43,3.59,1.16,-0.507799,,,,,,,,,,,,,,,,,,,,,,,,,,,25.41,26009,25.73,5120,26.15,1445
20200624,40.31,45.25,5.663,26.94,319.0248,33.84,357.17,2.4,3.58,1.18,-0.494597,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,34271,25.72,4037,26.14,320
20200625,41.05,45.25,5.256,26.8,320.219,32.22,359.74,2.4,3.6,1.2,-0.509502,,,,,,,,,,,,,,,,,,,,,,,,,,,25.18,24723,25.5,4576,25.92,1221
20200626,41.02,45.45,5.105,26.47,318.092,34.73,358.32,2.35,3.56,1.21,-0.491343,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73,21950,25.05,4430,25.46,642
20200629,41.71,50.05,5.839,26.22,324.5144,31.78,359.89,2.38,3.58,1.2,-0.487048,,,,,,,,,,,,,,,,,,,,,,,,,,,26.63,29442,26.94,5887,27.35,421
20200630,41.15,49.85,6.163,32.34,325.483,30.43,360.34,2.34,3.59,1.25,-0.475513,,,,,,,,,,,,,,,,,,,,,,,,,,,26.97,33447,27.27,4703,27.68,909
20200701,42.03,49.95,5.863,31.69,328.7351,28.62,361.19,2.4,3.58,1.18,-0.489772,,,,,,,,,,,,,,,,,,,,,,,,,,,27.71,40808,28.01,7092,28.42,416
20200702,43.14,51.05,5.944,30.69,332.8598,27.68,368.29,2.37,3.55,1.18,-0.490587,,,,,,,,,,,,,,,,,,,,,,,,,,,27.37,29873,27.66,8464,28.09,1276
20200703,42.8,50.9,6.031,30.56,332.8598,27.68,365.43,2.37,3.55,1.18,-0.485421,,,,,,,,,,,,,,,,,,,,,,,,,,,27.91,26162,28.21,3973,28.64,474
20200706,43.1,51.2,6.096,31.47,334.2789,27.94,371.21,2.33,3.52,1.19,-0.506416,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,32849,30.01,3714,30.43,143
20200707,43.08,50.65,6.124,32.97,335.1787,29.43,368.96,2.27,3.46,1.19,-0.505444,,,,,,,,,,,,,,,,,,,,,,,,,,,29.39,27511,29.7,6063,30.12,201
20200708,43.29,49.5,5.937,32.73,337.2498,28.08,366.48,2.24,3.44,1.2,-0.499348,,,,,,,,,,,,,,,,,,,,,,,,,,,29.32,35745,29.63,8200,30.06,632
20200709,42.35,49.3,5.757,32.45,333.8752,29.26,363.64,2.16,3.35,1.19,-0.50038,,,,,,,,,,,,,,,,,,,,,,,,,,,28.61,19514,28.92,1925,29.37,309
20200710,43.24,48.7,5.475,31.54,337.9027,27.29,366.83,2.19,3.39,1.2,-0.49451,,,,,,,,,,,,,,,,,,,,,,,,,,,29.02,26782,29.34,4009,29.78,147
20200713,42.72,48.8,5.11,32.61,336.2373,32.19,370.5,2.18,3.38,1.2,-0.487086,,,,,,,,,,,,,,,,,,,,,,,,,,,29.35,34314,29.68,5123,30.14,1794
20200714,42.9,48.65,5.085,32.04,335.7505,29.52,367.4,2.13,3.34,1.21,-0.481483,,,,,,,,,,,,,,,,,,,,,,,,,,,29.64,25484,30,2435,30.46,561
20200715,43.79,49,5.226,32.28,339.9535,27.76,373.87,2.15,3.35,1.2,-0.482991,,,,,,,,,,,,,,,,,,,,,,,,,,,28.85,33905,29.21,2493,29.7,680
20200716,43.37,49,5.058,31.66,338.3038,28,372.13,2.14,3.31,1.17,-0.487158,,,,,,,,,,,,,,,,,,,,,,,,,,,26.61,55800,27.08,13671,27.67,5687
20200717,43.14,49.25,5.114,31.47,337.4588,25.68,372.71,2.13,3.32,1.19,-0.486474,,,,,,,,,,,,,,,,,,,,,,,,,,,27.82,28007,28.22,5395,28.76,570
20200720,43.28,49.05,4.732,30.9,337.2982,24.46,375.51,2.1,3.28,1.18,-0.493735,,,,,,,,,,,,,,,,,,,,,,,,,,,26.17,25069,26.58,2897,27.1,781
20200721,44.32,49.6,4.792,30.39,343.2018,24.84,376.69,2.08,3.24,1.16,-0.495341,,,,,,,,,,,,,,,,,,,,,,,,,,,26.61,29361,26.99,5144,27.51,3992
20200722,44.29,49.7,4.829,30.75,343.6721,24.32,373.44,2.08,3.21,1.13,-0.49863,,,,,,,,,,,,,,,,,,,,,,,,,,,26.63,30157,27.01,4978,27.53,3854
20200723,43.31,49.6,4.984,30.88,341.6595,26.08,373.65,2.05,3.17,1.12,-0.496571,,,,,,,,,,,,,,,,,,,,,,,,,,,27.33,22547,27.71,2758,28.23,123
20200724,43.34,49.55,5.011,30.64,342.0064,25.84,367.29,2.01,3.17,1.16,-0.501306,,,,,,,,,,,,,,,,,,,,,,,,,,,26.37,19856,26.75,1546,27.27,2491
20200727,43.41,49.5,4.787,29.99,342.5579,24.74,366.15,2.03,3.18,1.15,-0.484797,,,,,,,,,,,,,,,,,,,,,,,,,,,25.01,26346,25.38,5367,25.91,2012
20200728,43.22,49.7,4.958,30.08,341.3616,25.44,367.68,2.02,3.16,1.14,-0.492419,,,,,,,,,,,,,,,,,,,,,,,,,,,25.74,21989,26.11,1511,26.67,1489
20200729,43.75,49.7,5.177,30.24,343.3767,24.1,367.45,2.06,3.19,1.13,-0.490407,,,,,,,,,,,,,,,,,,,,,,,,,,,26.19,21813,26.55,2307,27.13,563
20200730,42.94,49.85,5.223,30.28,337.7635,24.76,359.52,2.03,3.15,1.12,-0.490635,,,,,,,,,,,,,,,,,,,,,,,,,,,25.54,21236,25.9,1390,26.48,613
20200731,43.3,49.9,6.023,33.52,339.821,24.46,356.33,2.03,3.15,1.12,-0.498559,,,,,,,,,,,,,,,,,,,,,,,,,,,26.28,19339,26.64,2591,27.22,3410
20200803,44.15,51.7,6.802,34.4,344.7078,24.28,363.64,2.09,3.19,1.1,-0.514392,,,,,,,,,,,,,,,,,,,,,,,,,,,26.13,13782,26.48,985,27.08,372
20200804,44.43,51.6,7.355,34.15,346.6657,23.76,363.39,2.08,3.14,1.06,-0.520499,,,,,,,,,,,,,,,,,,,,,,,,,,,26.83,14916,27.17,2507,27.75,1902
20200805,45.17,51.3,7.32,34.1,350.301,22.99,365.16,2.03,3.14,1.11,-0.511541,,,,,,,,,,,,,,,,,,,,,,,,,,,26.77,14073,27.11,1277,27.69,667
20200806,45.09,50.2,7.94,34.46,349.2784,22.65,362.49,2.04,3.12,1.08,-0.515582,,,,,,,,,,,,,,,,,,,,,,,,,,,26.39,19548,26.74,3690,27.3,505
20200807,44.4,50.8,7.931,34.19,345.1536,22.21,363.55,2.03,3.14,1.11,-0.512121,,,,,,,,,,,,,,,,,,,,,,,,,,,26.42,13518,26.77,773,27.32,665
20200810,44.99,50.55,7.589,33.29,348.7714,22.13,364.65,2.06,3.15,1.09,-0.512243,,,,,,,,,,,,,,,,,,,,,,,,,,,26.71,16855,27.05,4142,27.6,3240
20200811,44.5,50.3,7.416,33.24,347.085,24.03,370.76,2.15,3.23,1.08,-0.510572,,,,,,,,,,,,,,,,,,,,,,,,,,,26.19,14891,26.53,656,27.08,780
20200812,45.43,49.7,7.172,31.99,351.822,22.28,374.88,2.17,3.24,1.07,-0.507219,,,,,,,,,,,,,,,,,,,,,,,,,,,25.97,16164,26.32,1889,26.87,218
20200813,44.96,49.5,7.312,32.73,352.0493,22.13,372.53,2.29,3.3,1.01,-0.495418,,,,,,,,,,,,,,,,,,,,,,,,,,,25.43,22285,25.78,4785,26.3,4521
20200814,44.8,49.25,8.019,32.24,352.1706,22.05,368.07,2.3,3.32,1.02,-0.501108,,,,,,,,,,,,,,,,,,,,,,,,,,,25.48,14615,25.83,2734,26.36,368
20200817,45.37,49.4,8.181,33.62,357.2123,21.35,369.26,2.32,3.33,1.01,-0.505268,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3,21701,26.64,3508,27.17,1486
20200818,45.46,49.35,8.549,33.63,358.2269,21.51,367.18,2.3,3.31,1.01,-0.512689,,,,,,,,,,,,,,,,,,,,,,,,,,,26.55,17472,26.89,1796,27.41,1889
20200819,45.37,49.15,8.353,33.43,358.5336,22.54,369.58,2.33,3.33,1,-0.51383,,,,,,,,,,,,,,,,,,,,,,,,,,,26.23,15499,26.57,4095,27.08,1105
20200820,44.9,48.9,8.15,32.96,356.3116,22.72,365.64,2.33,3.3,0.97,-0.510966,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,15251,26.24,5523,26.75,3591
20200821,44.35,48.65,7.622,32.73,353.3645,22.54,365.09,2.3,3.28,0.98,-0.508612,,,,,,,,,,,,,,,,,,,,,,,,,,,25.65,11897,25.98,1861,26.48,1928
20200824,45.13,48.8,8.361,33.04,356.1782,22.37,370.85,2.31,3.28,0.97,-0.508045,,,,,,,,,,,,,,,,,,,,,,,,,,,27.48,19529,27.82,5667,28.32,3707
20200825,45.86,48.9,8.867,33.85,360.0396,22.03,369.75,2.36,3.32,0.96,-0.499933,,,,,,,,,,,,,,,,,,,,,,,,,,,28.61,22839,28.96,9288,29.46,3267
20200826,45.64,48.95,9.149,34.65,359.8743,23.27,373.12,2.4,3.35,0.95,-0.507606,,,,,,,,,,,,,,,,,,,,,,,,,,,28.62,18770,28.97,1689,29.48,754
20200827,45.09,48.9,8.872,34.71,358.8295,24.47,370.72,2.46,3.45,0.99,-0.521517,,,,,,,,,,,,,,,,,,,,,,,,,,,28.37,22860,28.73,4767,29.23,1079
20200828,45.05,49,11.169,34.81,359.9485,22.96,368.8,2.4,3.45,1.05,-0.532306,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52,26639,29.88,2437,30.38,864
20200831,45.28,52.9,11.239,34.97,358.2109,26.41,366.51,2.42,3.39,0.97,-0.529924,,,,,,,,,,,,,,,,,,,,,,,,,,,28.66,15340,29.02,554,29.53,333
20200901,45.58,52.7,11.297,39.27,359.7562,26.12,365.23,2.34,3.35,1.01,-0.533505,,,,,,,,,,,,,,,,,,,,,,,,,,,27.74,25516,28.1,5743,28.61,750
20200902,44.43,51.5,11.11,39.92,353.721,26.57,371.28,2.26,3.3,1.04,-0.531598,,,,,,,,,,,,,,,,,,,,,,,,,,,28.23,25482,28.58,4731,29.06,743
20200903,44.07,51.5,11.733,39.88,350.8571,33.6,366.08,2.22,3.27,1.05,-0.54014,,,,,,,,,,,,,,,,,,,,,,,,,,,28.74,20117,29.08,3595,29.53,2125
20200904,42.66,51.4,11.682,39.94,347.1072,30.75,361.93,2.34,3.4,1.06,-0.552523,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36,24229,27.7,919,28.13,1455
20200907,42.01,51,11.232,40.97,347.1072,30.75,367.97,2.34,3.4,1.06,-0.540172,,,,,,,,,,,,,,,,,,,,,,,,,,,27.05,22806,27.39,3248,27.81,825
20200908,39.78,51.2,10.802,40.71,335.5751,31.46,363.75,2.29,3.36,1.07,-0.537348,,,,,,,,,,,,,,,,,,,,,,,,,,,26.79,28212,27.13,2910,27.53,364
20200909,40.79,51.2,10.734,40.23,341.0553,28.81,369.65,2.39,3.4,1.01,-0.53692,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,30267,27.52,4618,27.94,1252
20200910,40.06,51.7,10.516,41,339.7629,29.71,367.48,2.34,3.37,1.03,-0.538907,,,,,,,,,,,,,,,,,,,,,,,,,,,28.42,28979,28.73,5989,29.15,1014
20200911,39.83,51.7,10.497,40.88,341.0515,26.87,367.96,2.32,3.36,1.04,-0.534699,,,,,,,,,,,,,,,,,,,,,,,,,,,28.26,17931,28.56,2424,28.99,233
20200914,39.61,51.7,10.707,43.02,342.4925,25.85,368.51,2.32,3.34,1.02,-0.520872,,,,,,,,,,,,,,,,,,,,,,,,,,,30.47,38604,30.77,5426,31.2,220
20200915,40.53,51.8,10.896,43.12,345.1421,25.59,370.96,2.33,3.36,1.03,-0.522685,,,,,,,,,,,,,,,,,,,,,,,,,,,29.79,39469,30.1,5484,30.53,1444
20200916,42.22,51.9,11.318,43.35,351.9909,26.04,373.13,2.31,3.36,1.05,-0.523482,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,31999,30.28,6033,30.71,1224
20200917,43.3,51.9,11.121,42.23,356.2315,26.46,371.23,2.3,3.34,1.04,-0.542819,,,,,,,,,,,,,,,,,,,,,,,,,,,28.43,28649,28.72,4375,29.13,6151
20200918,43.15,52,11.475,42.12,358.0317,25.83,368.78,2.3,3.36,1.06,-0.53095,,,,,,,,,,,,,,,,,,,,,,,,,,,27.99,22415,28.27,1909,28.68,733
20200921,41.44,52.1,11.497,42.78,347.3626,27.78,356.82,2.28,3.34,1.06,-0.530248,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,41186,26.66,5416,27.05,5520
20200922,41.72,52.1,11.704,42.13,347.9606,26.86,357.55,2.27,3.34,1.07,-0.539378,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85,39871,28.08,8182,28.47,655
20200923,41.77,52.15,12.019,42.91,347.7304,28.58,359.53,2.31,3.36,1.05,-0.533842,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,35353,26.73,6003,27.12,1293
20200924,41.94,52.25,11.634,43.21,348.4655,28.51,355.85,2.33,3.37,1.04,-0.528125,,,,,,,,,,,,,,,,,,,,,,,,,,,26.79,27060,27.01,7589,27.4,1470
20200925,41.92,52.35,11.666,43.77,348.2298,26.38,355.51,2.31,3.4,1.09,-0.520842,,,,,,,,,,,,,,,,,,,,,,,,,,,26.17,19056,26.38,4352,26.75,2397
20200928,42.43,57.2,12.352,43.81,350.5646,26.19,363.39,2.36,3.43,1.07,-0.562016,,,,,,,,,,,,,,,,,,,,,,,,,,,27.71,26729,27.92,4890,28.28,1715
20200929,41.03,57.05,12.28,43.88,344.8811,26.27,361.49,2.34,3.4,1.06,-0.554188,,,,,,,,,,,,,,,,,,,,,,,,,,,26.79,21015,27,2376,27.36,2381
